Unnamed: 0,case,run,VB,time,DOC,feed,material,smcAC,smcDC,vib_table,vib_spindle,AE_table,AE_spindle,mahalanobis_distance_squared,Status
row_49,4,5,0.35,27,1.5,0.25,1,-0.185546875,1.391601563,0.092773438,0.266113281,0.114746094,0.136108398,2.606532381484424,Accepted
row_50,4,6,0.4,34,1.5,0.25,1,-0.295410156,1.381835938,0.075683594,0.3125,0.107421875,0.12512207,3.604999981452196,Accepted
row_51,4,7,0.49,39,1.5,0.25,1,-0.151367188,1.342773438,0.068359375,0.297851563,0.10559082,0.116577148,3.7486441022305694,Accepted
row_109,5,1,0.0,0,1.5,0.5,2,0.102539063,1.333007813,0.078125,0.289306641,0.120849609,0.145263672,1.3333333333332993,Accepted
row_110,5,2,0.16,3,1.5,0.5,2,-0.48828125,1.298828125,0.078125,0.291748047,0.021362305,0.115966797,1.3333333333333377,Accepted
row_111,5,3,0.29,6,1.5,0.5,2,0.249023438,1.357421875,0.080566406,0.275878906,0.101318359,0.123291016,1.3333333333332804,Accepted
row_112,5,4,0.44,9,1.5,0.5,2,-0.600585938,1.337890625,0.080566406,0.284423828,0.095825195,0.110473633,20.92369586550492,Rejected
row_113,5,5,0.53,12,1.5,0.5,2,0.1953125,1.372070313,0.075683594,0.260009766,0.10559082,0.115966797,0.4654789778713923,Accepted
row_114,5,6,0.74,15,1.5,0.5,2,0.21484375,1.38671875,0.075683594,0.285644531,0.095825195,0.110473633,1.294624213687571,Accepted
row_116,7,1,0.0,1,0.75,0.25,2,0.1171875,1.376953125,0.05859375,0.301513672,0.093383789,0.106811523,2.748830614278911,Accepted
row_117,7,2,0.09,3,0.75,0.25,2,-0.590820313,1.333007813,0.063476563,0.296630859,0.125732422,0.146484375,2.665313674884104,Accepted
row_118,7,3,0.13,6,0.75,0.25,2,-0.717773438,1.328125,0.078125,0.284423828,0.102539063,0.126953125,4.144742182085011,Accepted
row_119,7,4,0.22,10,0.75,0.25,2,0.207519531,1.333007813,0.063476563,0.269775391,0.021362305,0.126342773,4.152181489889774,Accepted
row_120,7,5,0.24,13,0.75,0.25,2,-0.310058594,1.391601563,0.061035156,0.300292969,0.111083984,0.134277344,0.7587057152224905,Accepted
row_121,7,6,0.34,15,0.75,0.25,2,-0.576171875,1.3671875,0.065917969,0.296630859,0.112915039,0.135498047,1.9360455347923788,Accepted
row_122,7,7,0.46,19,0.75,0.25,2,-0.681152344,1.352539063,0.070800781,0.272216797,0.112304688,0.129394531,1.6915397191864168,Accepted
row_123,7,8,0.23,21,0.75,0.25,2,-0.109863281,1.420898438,0.061035156,0.307617188,0.098876953,0.122070313,0.5302263236386713,Accepted
row_124,8,1,0.0,0,0.75,0.5,2,0.126953125,1.381835938,0.063476563,0.296630859,0.104980469,0.120239258,1.333333333333364,Accepted
row_125,8,2,0.18,3,0.75,0.5,2,-0.439453125,1.401367188,0.070800781,0.288085938,0.101928711,0.119018555,1.3333333333333297,Accepted
row_126,8,3,0.3,6,0.75,0.5,2,0.295410156,1.38671875,0.053710938,0.280761719,0.017700195,0.114746094,1.3333333333333572,Accepted
row_127,8,4,0.37,8,0.75,0.5,2,0.278320313,1.357421875,0.063476563,0.275878906,0.109863281,0.133666992,3.0290437339093845,Accepted
row_128,8,5,0.44,9,0.75,0.5,2,0.212402344,1.38671875,0.053710938,0.262451172,0.108032227,0.12878418,2.1591387289954698,Accepted
row_129,8,6,0.62,12,0.75,0.5,2,0.295410156,1.401367188,0.065917969,0.305175781,0.126342773,0.159912109,4.8450950331174365,Accepted
row_52,9,1,0.0,1,1.5,0.5,1,-0.407714844,1.3671875,0.090332031,0.29296875,0.145263672,0.171508789,3.199313106137509,Accepted
row_53,9,2,0.1,3,1.5,0.5,1,-0.595703125,1.333007813,0.070800781,0.270996094,0.131835938,0.151367188,3.1968458953742243,Accepted
row_54,9,3,0.14,9,1.5,0.5,1,0.207519531,1.337890625,0.053710938,0.321044922,0.097045898,0.114746094,2.250620810776254,Accepted
row_55,9,4,0.19,16,1.5,0.5,1,-0.124511719,1.34765625,0.053710938,0.306396484,0.101928711,0.119628906,0.5996480025670081,Accepted
row_56,9,5,0.27,22,1.5,0.5,1,-0.637207031,1.352539063,0.053710938,0.279541016,0.109863281,0.139770508,2.7535721852540043,Accepted
row_57,9,6,0.38,28,1.5,0.5,1,-0.44921875,1.391601563,0.061035156,0.274658203,0.124511719,0.147705078,23.25904642396444,Rejected
row_58,9,7,0.47,34,1.5,0.5,1,-0.366210938,1.40625,0.05859375,0.294189453,0.116577148,0.134277344,7.15079896573756,Accepted
row_59,9,8,0.64,40,1.5,0.5,1,-0.107421875,1.440429688,0.05859375,0.280761719,0.133056641,0.158691406,208.0119303280021,Rejected
row_60,9,9,0.81,46,1.5,0.5,1,0.263671875,1.416015625,0.056152344,0.272216797,0.126953125,0.151977539,262.36615012413694,Rejected
row_61,10,1,0.0,0,1.5,0.25,1,0.249023438,1.3671875,0.053710938,0.297851563,0.114135742,0.140380859,1.6807560771782164,Accepted
row_62,10,2,0.04,4,1.5,0.25,1,-0.234375,1.42578125,0.05859375,0.289306641,0.120849609,0.131835938,2.988250397561375,Accepted
row_63,10,3,0.08,9,1.5,0.25,1,-0.64453125,1.352539063,0.051269531,0.284423828,0.122680664,0.146484375,3.1308576332923224,Accepted
row_64,10,4,0.16,15,1.5,0.25,1,-0.639648438,1.381835938,0.061035156,0.318603516,0.12512207,0.141601563,3.044429015505329,Accepted
row_65,10,5,0.25,21,1.5,0.25,1,-0.004882813,1.38671875,0.053710938,0.280761719,0.116577148,0.134887695,1.1557068764748235,Accepted
row_66,10,6,0.36,27,1.5,0.25,1,-0.546875,1.3671875,0.051269531,0.313720703,0.098876953,0.111694336,9843.616368697678,Rejected
row_67,10,7,0.43,33,1.5,0.25,1,-0.615234375,1.362304688,0.051269531,0.269775391,0.110473633,0.128173828,2670.3612314938537,Rejected
row_68,10,8,0.47,39,1.5,0.25,1,0.249023438,1.381835938,0.056152344,0.266113281,0.108642578,0.125732422,737.7191064174956,Rejected
row_69,10,9,0.53,45,1.5,0.25,1,0.249023438,1.381835938,0.053710938,0.278320313,0.116577148,0.141601563,112.46198348197296,Rejected
row_70,10,10,0.7,57,1.5,0.25,1,0.205078125,1.337890625,0.068359375,0.321044922,0.117797852,0.139160156,32.86935900419616,Rejected
row_71,11,1,0.0,1,0.75,0.25,1,-0.244140625,1.352539063,0.070800781,0.289306641,0.126953125,0.16418457,2.054522421160738,Accepted
row_72,11,2,0.04,3,0.75,0.25,1,-0.654296875,1.313476563,0.070800781,0.301513672,0.149536133,0.181274414,6.4498134130878135,Accepted
row_73,11,3,0.07,10,0.75,0.25,1,-0.21484375,1.411132813,0.070800781,0.269775391,0.092773438,0.121459961,0.5564921449037392,Accepted
row_74,11,4,0.07,12,0.75,0.25,1,0.263671875,1.391601563,0.061035156,0.286865234,0.098876953,0.115356445,3.997916140342749,Accepted
row_75,11,5,0.08,14,0.75,0.25,1,-0.60546875,1.342773438,0.065917969,0.296630859,0.121459961,0.14465332,2.255507070401835,Accepted
row_76,11,6,0.09,17,0.75,0.25,1,0.341796875,1.411132813,0.070800781,0.284423828,0.101928711,0.123901367,3.582629345387389,Accepted
row_77,11,7,0.105,19,0.75,0.25,1,0.21484375,1.40625,0.068359375,0.274658203,0.085449219,0.101318359,2.18227125152494,Accepted
row_78,11,8,0.12,21,0.75,0.25,1,-0.366210938,1.416015625,0.065917969,0.321044922,0.096435547,0.115356445,1.6113119794328865,Accepted
row_79,11,9,0.16,27,0.75,0.25,1,-0.678710938,1.352539063,0.063476563,0.294189453,0.106811523,0.127563477,4.452232740492677,Accepted
row_80,11,10,0.18,33,0.75,0.25,1,-0.463867188,1.381835938,0.070800781,0.290527344,0.100708008,0.122680664,0.6101354437735889,Accepted
row_81,11,11,0.2,39,0.75,0.25,1,0.146484375,1.411132813,0.068359375,0.284423828,0.095214844,0.108032227,1.3003012983712117,Accepted
row_82,11,12,0.23,45,0.75,0.25,1,-0.329589844,1.38671875,0.078125,0.289306641,0.115356445,0.138549805,3.006934015558291,Accepted
row_83,11,13,0.26,51,0.75,0.25,1,-0.549316406,1.352539063,0.078125,0.281982422,0.092163086,0.121459961,3.418613072936894,Accepted
row_84,11,14,0.285,54,0.75,0.25,1,-0.554199219,1.352539063,0.078125,0.310058594,0.091552734,0.103759766,3.521319662627458,Accepted
row_85,11,15,0.31,57,0.75,0.25,1,-0.092773438,1.396484375,0.085449219,0.301513672,0.095825195,0.122680664,10.19126290232001,Accepted
row_86,11,16,0.37,63,0.75,0.25,1,-0.676269531,1.376953125,0.092773438,0.301513672,0.114746094,0.137939453,18.980967995178176,Rejected
row_87,11,17,0.395,67,0.75,0.25,1,-0.122070313,1.372070313,0.085449219,0.274658203,0.115966797,0.137939453,11.816248472751749,Rejected
row_88,11,18,0.42,72,0.75,0.25,1,0.244140625,1.40625,0.080566406,0.264892578,0.117797852,0.140991211,11.359726246985783,Rejected
row_89,11,19,0.47,80,0.75,0.25,1,0.246582031,1.396484375,0.078125,0.260009766,0.082397461,0.106811523,6.153300302018388,Accepted
row_90,11,20,0.57,86,0.75,0.25,1,-0.09765625,1.352539063,0.13671875,0.267333984,0.098876953,0.120849609,179.36160284837808,Rejected
row_91,11,21,0.65,93,0.75,0.25,1,-0.0390625,1.376953125,0.083007813,0.257568359,0.111694336,0.139770508,9.034240495788962,Accepted
row_92,11,22,0.68,100,0.75,0.25,1,-0.798339844,1.34765625,0.073242188,0.279541016,0.102539063,0.133666992,2.8898903654976174,Accepted
row_93,11,23,0.76,105,0.75,0.25,1,0.21484375,1.342773438,0.070800781,0.261230469,0.09765625,0.116577148,2.0463807103735125,Accepted
row_94,12,1,0.405,1,0.75,0.5,1,6.41e-10,2.08e-33,1.05e-08,2.7e-06,4.07e-11,2.7e-06,370.8905828000942,Rejected
row_95,12,2,0.05,3,0.75,0.5,1,-0.217285156,1.328125,0.063476563,0.29296875,0.111083984,0.133666992,1.6737389442223298,Accepted
row_96,12,3,0.08,6,0.75,0.5,1,0.102539063,1.352539063,0.05859375,0.289306641,0.126953125,0.15625,1.443916551541563,Accepted
row_97,12,4,0.1,12,0.75,0.5,1,-0.627441406,1.352539063,0.070800781,0.300292969,0.119628906,0.141601563,1.559713135928537,Accepted
row_98,12,5,0.12,19,0.75,0.5,1,-0.642089844,1.342773438,0.070800781,0.279541016,0.130004883,0.160522461,3.137839376206311,Accepted
row_99,12,6,0.17,24,0.75,0.5,1,-0.393066406,1.352539063,0.056152344,0.255126953,0.123291016,0.145263672,4.030821863958872,Accepted
row_100,12,7,0.2,30,0.75,0.5,1,0.268554688,1.328125,0.063476563,0.275878906,0.133666992,0.162963867,3.658518391620489,Accepted
row_101,12,8,0.24,36,0.75,0.5,1,-0.244140625,1.381835938,0.068359375,0.2734375,0.109863281,0.131225586,2.49545173652182,Accepted
row_102,12,9,0.32,42,0.75,0.5,1,0.021972656,1.376953125,0.05859375,0.268554688,0.096435547,0.116577148,11.092513171802066,Accepted
row_103,12,10,0.36,45,0.75,0.5,1,0.185546875,1.357421875,0.061035156,0.262451172,0.096435547,0.111694336,12.22674129603852,Rejected
row_104,12,11,0.4,49,0.75,0.5,1,-0.200195313,1.396484375,0.061035156,0.250244141,0.094604492,0.111083984,10.54475498370552,Accepted
row_105,12,12,0.45,55,0.75,0.5,1,0.031738281,1.411132813,0.051269531,0.264892578,0.101318359,0.122070313,12.499434228754874,Rejected
row_106,12,13,0.49,61,0.75,0.5,1,0.185546875,1.357421875,0.063476563,0.275878906,0.09765625,0.119628906,11.558355073138475,Rejected
row_107,12,14,0.58,67,0.75,0.5,1,0.207519531,1.391601563,0.053710938,0.256347656,0.093994141,0.116577148,16.626444482871104,Rejected
row_108,12,15,0.65,74,0.75,0.5,1,-0.600585938,1.372070313,0.05859375,0.252685547,0.103759766,0.121459961,7.87409573664644,Accepted
row_130,13,1,0.4466666666666666,1,0.75,0.25,2,-0.15625,1.372070313,0.061035156,0.311279297,0.090332031,0.103149414,1.2729472633786014,Accepted
row_131,13,2,0.2733333333333333,2,0.75,0.25,2,-0.224609375,1.3671875,0.065917969,0.303955078,0.078125,0.095214844,2.2499999999997944,Accepted
row_132,13,3,0.1,4,0.75,0.25,2,0.131835938,1.411132813,0.056152344,0.275878906,0.075073242,0.09765625,2.249999999999927,Accepted
row_133,13,4,0.13,7,0.75,0.25,2,-0.5078125,1.333007813,0.053710938,0.280761719,0.092773438,0.104980469,2.2499999999999245,Accepted
row_134,13,5,0.17,11,0.75,0.25,2,-0.629882813,1.303710938,0.068359375,0.274658203,0.017700195,0.101928711,2.250000000000113,Accepted
row_135,13,6,0.32,16,0.75,0.25,2,0.229492188,1.396484375,0.068359375,0.266113281,0.08605957,0.102539063,7.765819666289647,Accepted
row_136,13,7,0.38,19,0.75,0.25,2,0.109863281,1.411132813,0.056152344,0.281982422,0.017700195,0.094604492,13.441662763203231,Rejected
row_137,13,8,0.49,22,0.75,0.25,2,-0.610351563,1.357421875,0.05859375,0.278320313,0.109863281,0.130615234,5.4554825793374935,Accepted
row_138,13,9,0.56,25,0.75,0.25,2,0.166015625,1.3671875,0.087890625,0.2734375,0.09765625,0.116577148,48.15026182035116,Rejected
row_139,13,10,0.68,29,0.75,0.25,2,-0.541992188,1.357421875,0.061035156,0.266113281,0.111083984,0.133056641,6.273993863143559,Accepted
row_140,13,11,0.83,32,0.75,0.25,2,-0.715332031,1.357421875,0.061035156,0.289306641,0.100097656,0.118408203,5.810432115803936,Accepted
row_141,13,12,0.92,35,0.75,0.25,2,-0.463867188,1.333007813,0.061035156,0.267333984,0.111083984,0.125732422,5.608432506486916,Accepted
row_142,13,13,1.07,38,0.75,0.25,2,-0.415039063,1.391601563,0.065917969,0.270996094,0.102539063,0.122680664,7.150270666560963,Accepted
row_143,13,14,1.3,42,0.75,0.25,2,-0.622558594,1.3671875,0.068359375,0.277099609,0.095214844,0.110473633,9.243308518314285,Accepted
row_144,13,15,1.53,45,0.75,0.25,2,-0.610351563,1.357421875,0.056152344,0.264892578,0.09765625,0.117797852,3.1415020215190266,Accepted
row_145,14,1,0.81,1,0.75,0.5,2,0.087890625,1.328125,0.05859375,0.302734375,0.090942383,0.108642578,1.676392723552302,Accepted
row_146,14,2,0.09,3,0.75,0.5,2,0.249023438,1.357421875,0.056152344,0.306396484,0.088500977,0.103149414,2.2499999999999023,Accepted
row_147,14,3,0.17,6,0.75,0.5,2,0.21484375,1.328125,0.056152344,0.310058594,0.104370117,0.120849609,2.249999999999099,Accepted
row_148,14,4,0.24,9,0.75,0.5,2,-0.244140625,1.342773438,0.05859375,0.288085938,0.101318359,0.110473633,2.2499999999968354,Accepted
row_149,14,5,0.295,11,0.75,0.5,2,-0.483398438,1.298828125,0.063476563,0.303955078,0.092773438,0.108642578,2.249999999999546,Accepted
row_150,14,6,0.35,12,0.75,0.5,2,0.200195313,1.38671875,0.05859375,0.290527344,0.093994141,0.106201172,5.820244866376943,Accepted
row_151,14,8,0.6,18,0.75,0.5,2,-0.576171875,1.337890625,0.063476563,0.264892578,0.091552734,0.119018555,2.4691736899772243,Accepted
row_152,14,9,0.81,21,0.75,0.5,2,0.258789063,1.391601563,0.068359375,0.283203125,0.102539063,0.125732422,193.0154676087439,Rejected
row_153,14,10,1.14,24,0.75,0.5,2,0.25390625,1.40625,0.083007813,0.274658203,0.092773438,0.111083984,799.2998717694791,Rejected
row_154,15,1,0.645,1,1.5,0.25,2,-0.458984375,1.357421875,0.068359375,0.29296875,0.08605957,0.104980469,267045255921232.1,Rejected
row_155,15,2,0.15,3,1.5,0.25,2,0.258789063,1.381835938,0.063476563,0.285644531,0.098266602,0.110473633,0.499755859375,Accepted
row_156,15,3,0.28,6,1.5,0.25,2,0.327148438,1.357421875,0.05859375,0.260009766,0.082397461,0.100097656,0.499755859375,Accepted
row_157,15,4,0.37,9,1.5,0.25,2,0.15625,1.381835938,0.061035156,0.277099609,0.087280273,0.101318359,13730599033676.424,Rejected
row_158,15,5,0.48,13,1.5,0.25,2,-0.634765625,1.342773438,0.061035156,0.266113281,0.10559082,0.123901367,751843463592700.2,Rejected
row_159,15,6,0.56,16,1.5,0.25,2,-0.1953125,1.401367188,0.063476563,0.285644531,0.083618164,0.093994141,142017719678908.62,Rejected
row_160,15,7,0.7,19,1.5,0.25,2,-0.68359375,1.376953125,0.056152344,0.261230469,0.102539063,0.123291016,982720575759020.2,Rejected
